,default,student,balance,income
2730,No,Yes,914.1081756,19053.00589
2731,No,Yes,802.0089304,15469.65262
2732,No,Yes,539.674903,18852.27385
2733,No,No,337.5759999,52192.27472
2734,No,Yes,813.4948376,16681.3503
2735,No,No,477.882122,39834.03081
2736,No,No,342.1916021,32154.75355
2737,No,No,840.365781,45316.83541
2738,No,Yes,865.5655922,16643.24096
2739,No,No,645.5916366,44402.10623
2740,No,No,1755.38891,35031.532
2741,No,No,498.7494508,51690.06347
2742,No,No,587.7810817,30859.63634
2743,No,Yes,824.6165935,10062.57593
2744,No,No,0,32660.72526
2745,No,Yes,880.803636,20436.43903
2746,No,No,917.1221347,48227.81937
2747,No,Yes,789.7175406,19280.54426
2748,No,No,763.8556247,52938.03547
2749,No,Yes,1062.16651,17383.25855
2750,No,No,944.3325674,44444.14918
2751,No,No,877.501423,25587.74393
2752,No,No,1344.103406,41417.34592
2753,Yes,Yes,1543.099582,18304.65057
2754,No,No,380.3174501,38864.58415
2755,No,Yes,1176.893303,23634.81573
2756,No,No,733.1999149,34524.91886
2757,No,No,348.9970288,48942.02578
2758,No,Yes,1380.087526,19245.83269
2759,No,No,943.1657194,40369.69803
2760,No,No,1248.885849,51897.39491
2761,No,No,713.223492,51107.8601
2762,No,No,834.2356082,36721.86221
2763,No,No,0,26200.0384
2764,No,No,1558.883862,37489.72211
2765,No,No,1362.186619,37736.7496
2766,No,No,1581.521505,45729.88805
2767,No,No,324.8549714,39752.35419
2768,No,No,1112.73574,47527.12558
2769,No,No,379.5987261,32578.43583
2770,No,No,1549.098151,26239.78187
2771,No,No,1489.415915,46732.76781
2772,No,No,548.2063638,41647.72716
2773,No,No,561.968473,37637.00503
2774,No,No,595.4867014,34470.41803
2775,No,No,267.5139688,27364.86548
2776,No,Yes,1793.303188,21034.87965
2777,No,Yes,1773.153542,10177.86674
2778,No,No,618.8603727,37333.33383
2779,No,No,205.6438081,37766.49369
2780,No,No,1011.431543,36364.75385
2781,No,No,0,38130.64567
2782,No,Yes,1154.432105,15221.17239
2783,No,No,292.5159807,43705.37904
2784,No,Yes,1106.946277,19233.77389
2785,Yes,No,1665.954621,30070.13526
2786,No,Yes,968.671101,22212.74103
2787,No,No,797.2493693,39928.58818
2788,No,Yes,636.8978227,18620.23895
2789,No,Yes,1011.334848,14101.2903
2790,No,No,791.0352223,47303.67664
2791,No,No,942.4747495,36965.04557
2792,No,No,706.9742779,46165.15453
2793,No,No,767.4348125,55990.87461
2794,No,No,568.8436683,37074.54081
2795,No,Yes,1271.562957,18999.61681
2796,No,No,938.9391417,44280.78635
2797,No,No,1012.194199,34631.70605
2798,No,No,1355.493231,18935.51151
2799,No,No,912.0487219,43486.95708
2800,No,No,289.5988343,25724.77064
2801,Yes,Yes,2035.861557,14435.84319
2802,No,Yes,1602.179886,17858.06791
2803,No,Yes,0,20067.80976
2804,No,Yes,1202.390705,14036.62088
2805,No,No,554.7076529,28164.19855
2806,No,Yes,229.9887235,2541.200814
2807,No,No,768.979148,35503.90896
2808,No,Yes,1211.040146,16898.12947
2809,No,No,0,35648.38116
2810,No,No,0,27537.73535
2811,No,Yes,859.9366511,15966.71713
2812,No,No,0,47556.30125
2813,No,Yes,1471.538391,14959.66188
2814,No,Yes,582.8738672,17730.5511
2815,No,Yes,463.1193392,25858.28175
2816,No,No,986.1541303,48940.49003
2817,No,No,534.7460545,29685.12923
2818,No,No,1402.690527,39656.6322
2819,No,No,967.748001,46278.07452
2820,No,No,884.0225178,36889.42825
2821,No,Yes,455.6999383,19080.80899
2822,No,No,0,66915.57179
2823,No,No,1141.23821,37917.66454
2824,No,No,365.2358798,21358.00005
2825,No,No,38.37592458,33579.35623
2826,No,Yes,731.9706113,13593.14051
2827,No,No,1006.719786,47784.31847
2828,No,No,1107.801156,34561.94954
2829,No,No,777.5308087,45673.67391
2830,No,No,1501.426087,35398.95712
2831,No,Yes,862.0600385,12085.45308
2832,No,Yes,12.1864203,19910.96897
2833,No,No,0,30208.04644
2834,No,No,1820.32549,31309.99848
2835,No,No,576.0689929,40179.83005
2836,No,No,837.7526213,31017.90114
2837,No,No,399.793885,34875.33233
2838,No,Yes,578.7550989,20909.83537
2839,No,No,1106.540875,46565.05995
2840,No,No,390.7456114,38442.29606
2841,No,Yes,274.1946278,15421.55166
2842,No,No,1476.877642,42271.33341
2843,No,No,578.4607424,20306.93601
2844,No,No,1064.147713,28192.12588
2845,No,No,1598.303417,46404.66469
2846,No,No,863.4518296,33529.88065
2847,No,No,1157.759857,32574.5029
2848,No,Yes,406.3860491,24086.95249
2849,No,No,309.2444877,44202.7075
2850,No,No,943.9512443,28353.63001
2851,No,No,1206.791937,42916.70139
2852,No,Yes,1448.060458,21028.28675
2853,No,No,1166.593989,26977.62275
2854,No,No,800.308672,61281.30081
2855,No,No,714.9260001,31032.8697
2856,No,No,471.2550831,28417.74199
2857,No,No,662.1644451,30390.06007
2858,No,No,770.4319619,53398.31473
2859,No,No,597.3268696,55496.77711
2860,No,No,140.8530225,48183.27674
2861,No,No,1035.552944,29423.23203
2862,No,Yes,784.1087812,11560.5677
2863,No,Yes,442.027425,17072.33664
2864,No,No,888.081432,54072.65702
2865,No,No,704.2029083,44775.12201
2866,No,Yes,1016.450616,15099.5302
2867,No,No,1036.460728,42914.98167
2868,No,Yes,1060.220034,22795.94299
2869,No,No,1243.92806,38075.4383
2870,No,Yes,1291.977346,26571.87456
2871,No,No,69.25247581,20222.86624
2872,No,No,196.3892855,29932.66203
2873,No,Yes,709.0271029,18305.73452
2874,No,No,1034.149962,52106.8387
2875,No,No,868.0060301,50549.53346
2876,No,No,1236.006993,48800.35685
2877,No,No,12.91234955,46282.25773
2878,No,Yes,826.4536365,21342.70303
2879,No,Yes,703.9900094,20752.17544
2880,No,Yes,817.1214384,13152.03413
2881,No,No,1210.014631,45066.13324
2882,No,Yes,766.4062474,22296.9837
2883,No,No,1643.654052,33980.82583
2884,No,No,1053.014778,54009.63194
2885,No,No,240.0774345,41508.9557
2886,No,No,62.65294851,44440.70548
2887,No,Yes,924.2332039,11194.66888
2888,No,Yes,944.0710359,26027.68765
2889,No,No,295.7854428,51837.75233
2890,Yes,No,2085.586978,35657.22567
2891,No,No,474.3552638,58068.62224
2892,No,No,504.7233526,54297.11366
2893,No,No,292.3841444,33961.10045
2894,No,No,593.2804678,40227.14388
2895,No,No,76.06408834,50054.76235
2896,No,Yes,1270.09281,16809.00645
2897,No,No,877.3436869,40689.47859
2898,No,Yes,932.5609425,20980.8055
2899,No,No,279.9633883,30262.11714
2900,No,No,1155.175006,40398.39935
2901,No,No,0,45431.75759
2902,No,Yes,1216.767562,23378.57282
2903,No,Yes,0,15274.46903
2904,No,Yes,728.5493992,22891.92938
2905,No,No,0,48365.57759
2906,No,Yes,643.5652672,21323.04944
2907,No,No,973.0823643,27289.27132
2908,No,Yes,1177.957425,14385.16707
2909,No,No,196.9871114,41314.99362
2910,No,No,1526.268669,44845.13629
2911,No,No,441.3960846,56060.20361
2912,No,No,1004.641773,56533.31307
2913,No,No,1258.069534,36645.14057
2914,No,No,1563.993419,37119.60197
2915,No,No,367.3515763,29905.52786
2916,No,Yes,1222.768041,18276.43406
2917,No,Yes,1582.202813,19682.87249
2918,No,No,647.130283,32725.38665
2919,No,No,0,33146.49534
2920,No,Yes,1585.333029,15079.48894
2921,No,Yes,837.9723362,25773.18265
2922,No,Yes,686.7821494,10543.55632
2923,No,No,947.842159,37891.03704
2924,No,Yes,1205.055008,18101.67631
2925,No,No,1254.131055,37456.26199
2926,No,No,949.1238463,50528.53387
2927,No,No,530.24602,27610.70309
2928,No,No,833.6899703,54558.14011
2929,No,No,638.4653109,36173.98245
2930,Yes,Yes,2387.314867,28296.91472
2931,No,Yes,839.3908902,21383.23117
2932,No,No,294.634281,63285.02511
2933,No,No,1178.179438,34720.93616
2934,No,No,1149.720136,57890.51596
2935,No,No,909.7642677,42468.27822
2936,No,Yes,1391.508027,18539.59036
2937,No,Yes,1029.249632,18018.35831
2938,No,No,1504.59694,30773.74284
2939,No,No,1276.4893,35122.85361
2940,No,No,874.9150425,25023.32309
2941,No,No,1104.689463,51516.33629
2942,No,No,0,47056.19919
2943,No,No,698.800444,37466.0203
2944,No,No,1055.410868,33945.14276
2945,No,Yes,131.2846105,14491.84407
2946,No,No,795.903786,44181.67186
2947,No,No,611.9542968,39291.20373
2948,No,No,1670.423008,41409.77115
2949,No,No,1423.149545,33591.23154
2950,No,No,770.6419392,29623.47129
2951,No,No,1315.469609,29808.35223
2952,No,No,599.204105,53218.11086
2953,No,No,584.356741,34128.76699
2954,No,No,27.27187849,51659.87841
2955,No,No,65.72759508,32332.18265
2956,No,No,1338.461116,23909.54695
2957,No,Yes,1120.422968,16151.25285
2958,No,No,726.0293438,41996.12441
2959,No,No,1353.588284,44372.79392
2960,No,No,531.7442107,38122.1924
2961,No,No,1824.641385,36762.80884
2962,No,Yes,894.4654681,14035.49914
2963,No,Yes,1275.538565,16445.62472
2964,No,No,550.6243941,19106.26579
2965,No,Yes,270.3910262,13158.44223
2966,No,No,651.9986041,35266.12844
2967,No,No,718.3511021,50765.89263
2968,No,No,1008.94654,31235.78292
2969,No,Yes,1510.747812,13390.92
2970,No,No,1393.368283,38371.97746
2971,No,No,586.5882744,45519.83771
2972,No,No,793.4139267,45873.17997
2973,No,No,285.9101691,43263.63064
2974,No,Yes,550.3810558,20322.76863
2975,No,Yes,716.491995,16785.38532
2976,No,No,383.6864669,39946.48497
2977,No,No,252.3333091,38431.81869
2978,No,No,1164.10427,40167.02331
2979,No,No,1080.185777,38398.8661
2980,No,No,906.4785442,47101.99063
2981,No,No,457.8000986,26567.24108
2982,No,No,1215.867359,42762.12183
2983,No,No,217.3615206,45083.11137
2984,No,Yes,1076.727705,12502.64492
2985,No,Yes,58.06606208,23639.23362
2986,No,No,1615.225001,55219.52001
2987,No,Yes,1119.001789,22811.3938
2988,No,No,671.9580672,17621.45385
2989,No,No,634.2179264,38672.74965
2990,No,Yes,831.8185363,16164.48461
2991,No,Yes,373.0625165,22018.9821
2992,No,No,776.4548762,58481.54391
2993,No,Yes,1031.303939,12195.37983
2994,No,No,910.6724158,43795.5817
2995,No,No,1010.809065,42163.4536
2996,No,No,1090.35035,48280.94632
2997,No,No,1008.550343,53801.61564
2998,No,No,0,50127.18047
2999,No,Yes,1824.368004,20074.2811
3000,No,No,730.1644185,44411.67827
3001,No,No,991.1317826,30941.54852
3002,No,No,1356.516665,35030.63502
3003,No,No,576.6355769,41699.20979
3004,No,No,1334.554191,43385.82181
3005,No,No,1487.661808,47624.3796
3006,No,No,778.6934925,48551.97108
3007,No,No,444.1963823,37599.42019
3008,No,No,1023.36216,34632.10269
3009,No,Yes,153.4000958,17840.38488
3010,No,No,661.7606164,47169.35685
3011,No,No,312.6147065,34918.61291
3012,No,No,645.3725645,30102.03554
3013,No,No,0,49010.27332
3014,No,No,779.6147234,22975.49302
3015,No,Yes,569.4987908,19755.52114
3016,No,No,1287.765895,38507.11939
3017,No,No,1177.81507,32294.54565
3018,No,No,795.3685571,25704.64664
3019,No,No,877.039197,24902.73549
3020,No,No,823.9919883,36701.53017
3021,No,No,1019.215358,52089.64463
3022,No,No,942.7374821,38908.88112
3023,No,No,6.787861759,40145.33909
3024,No,No,0,55158.15124
3025,No,Yes,1420.204205,22790.79583
3026,No,Yes,1254.662583,18189.52076
3027,No,No,0,37796.40346
3028,No,No,1140.071899,33605.37793
3029,No,Yes,747.9585112,19869.39018
3030,No,No,1598.602553,48717.26315
3031,No,No,1226.370717,21426.30698
3032,No,No,929.8199349,50611.98595
3033,No,No,807.405738,43853.88425
3034,No,No,345.3649412,56965.70211
3035,No,No,982.4509449,42907.02619
3036,No,Yes,1067.670767,14485.94849
3037,No,No,742.5406142,39017.95032
3038,No,No,1060.178447,30948.29027
3039,No,No,523.7533678,33767.05071
3040,No,No,697.982915,29799.3192
3041,Yes,Yes,1500.894533,15802.23288
3042,No,Yes,1682.897631,14378.8906
3043,No,Yes,1264.04207,6466.513408
3044,No,No,1352.462336,34247.78002
3045,No,No,376.8789166,50671.32275
3046,No,No,629.5612815,37255.36509
3047,No,Yes,709.4142298,11355.11271
3048,No,No,541.3462788,42332.24628
3049,No,No,421.1723819,42721.47777
3050,No,No,500.8042199,47910.96385
3051,No,No,0,41663.34011
3052,No,No,1089.365873,43360.16015
3053,No,No,603.8474825,56468.12224
3054,Yes,No,1165.539853,50341.5739
3055,No,No,1457.622602,43155.3627
3056,No,No,390.0550264,27108.21366
3057,No,No,584.1412164,35517.22911
3058,No,No,901.0122829,13498.12653
3059,No,Yes,1380.096737,14142.07544
3060,No,No,1146.067689,39902.44189
3061,No,No,1058.025969,43327.02611
3062,No,No,474.3796621,35980.75279
3063,No,Yes,969.1435189,22425.40576
3064,No,Yes,1616.738878,12557.82288
3065,No,No,1185.028651,33298.5004
3066,No,No,472.6332289,41257.38603
3067,No,No,1257.625123,30964.23458
3068,No,No,640.9184388,37306.69399
3069,No,No,105.7442477,42442.84735
3070,No,No,672.4267927,25947.24541
3071,No,No,568.666447,45186.97594
3072,No,Yes,368.1982988,26670.01211
3073,No,No,1546.548506,57266.82959
3074,No,No,230.2203941,28930.25452
3075,No,No,815.0547024,34200.18335
3076,No,Yes,164.3055117,17995.85826
3077,No,Yes,1785.797516,15291.6708
3078,No,No,661.0522978,27873.63791
3079,No,Yes,979.8771549,13522.42151
3080,No,Yes,778.2499052,23805.91057
3081,No,Yes,190.6192783,21744.50932
3082,No,No,523.813717,45284.18935
3083,No,No,175.6988688,40044.47032
3084,No,No,977.9479232,38368.48417
3085,No,No,837.6953592,44260.76441
3086,No,Yes,1436.32082,27658.38667
3087,No,No,638.229501,53812.79788
3088,No,No,714.0116591,48631.36436
3089,No,No,738.2532477,36086.09213
3090,No,No,507.5265349,58027.77092
3091,No,Yes,1033.833494,15818.0614
3092,No,Yes,19.73946092,20514.17137
3093,No,No,434.704864,48898.37012
3094,No,No,0,45334.83933
3095,No,No,629.7640719,53069.32515
3096,No,Yes,522.7677589,26900.28072
3097,No,Yes,294.6564875,11681.46233
3098,No,Yes,469.4256329,14647.00227
3099,No,No,838.4370383,40903.48069
3100,No,No,1407.639515,52746.13315
3101,No,Yes,1417.225499,16053.97426
3102,No,No,363.9940646,38110.44311
3103,No,Yes,128.2518222,17076.5736
3104,Yes,Yes,1894.168201,28321.68455
3105,No,Yes,1624.795642,10623.59745
3106,No,No,645.9492708,46406.33798
3107,No,No,684.0849049,38184.56838
3108,No,No,1168.284538,46904.60382
3109,No,No,766.1240549,51614.0562
3110,No,Yes,738.2686012,14063.07546
3111,No,No,525.8903383,45530.50912
3112,No,No,631.2535067,38877.57033
3113,No,No,0,65943.78394
3114,No,No,913.9139657,53809.33036
3115,No,No,578.7525663,60498.92546
3116,No,No,1503.849951,43888.39666
3117,No,Yes,555.2657969,11581.22066
3118,Yes,Yes,1289.24621,13624.54526
3119,No,No,545.5665107,35714.65113
3120,No,No,1112.348992,33468.82218
3121,No,No,564.9074481,35820.88568
3122,No,No,591.8414074,38879.50988
3123,No,Yes,908.1228119,22084.27165
3124,Yes,Yes,2169.196187,18195.2669
3125,No,Yes,1108.105366,15337.30227
3126,No,No,0,27167.26039
3127,No,No,957.5919029,35330.85535
3128,No,No,448.0399683,29537.31025
3129,No,No,1188.072875,40704.70722
3130,No,Yes,1223.885814,19520.009
3131,No,Yes,959.967042,18413.86385
3132,No,No,734.7218364,35010.02587
3133,No,No,0,47628.41183
3134,No,No,1423.284258,48914.19708
3135,No,No,217.1635013,26975.49181
3136,No,No,672.0451389,36705.34046
3137,No,No,830.7653898,45958.98422
3138,No,No,652.5281789,58750.496
3139,No,No,533.9891482,64930.2398
3140,No,Yes,1626.634079,17721.63006
3141,No,No,1382.120977,30395.68823
3142,No,No,0,38663.20051
3143,No,No,1165.689152,38110.36478
3144,No,No,1190.420507,34198.05133
3145,No,No,435.2146571,39505.41246
3146,No,Yes,1382.422544,17166.04257
3147,No,No,1265.954833,27233.56306
3148,No,No,1303.626132,40010.46516
3149,No,Yes,240.1013667,21142.0419
3150,No,Yes,326.4386248,21109.43181
3151,No,No,562.8019307,41934.59733
3152,No,No,531.4863606,28836.19262
3153,No,Yes,594.5443798,17875.33907
3154,No,No,745.7338929,60180.56113
3155,No,Yes,1218.638905,29899.80685
3156,No,No,266.4604812,37622.05376
3157,Yes,No,1899.546842,46076.23711
3158,No,Yes,717.601673,13729.05176
3159,No,No,507.3345958,56075.10284
3160,No,Yes,1422.774586,14044.5335
3161,No,No,1253.699614,37645.79996
3162,No,No,1301.650765,38918.99417
3163,Yes,Yes,2415.316994,17429.50337
3164,No,Yes,1367.013875,11293.46926
3165,No,No,449.0515984,31624.90568
3166,No,No,505.6978729,31971.31291
3167,No,No,1150.458785,54982.75183
3168,No,No,981.4922134,30385.06908
3169,No,Yes,612.2660524,16270.83564
3170,No,Yes,1122.292386,20351.33607
3171,No,No,59.79707128,36000.07269
3172,No,Yes,1353.011845,26207.68628
3173,No,No,1232.233527,50731.86426
3174,No,No,924.0131534,28803.77469
3175,No,No,517.8245459,65501.62076
3176,No,Yes,1795.71687,12547.82909
3177,No,No,983.56056,26050.13005
3178,No,Yes,990.3542603,18998.09078
3179,No,No,1529.517006,52681.70666
3180,No,No,272.8731293,44249.67868
3181,No,Yes,636.2066156,19468.43387
3182,Yes,No,1751.347088,38381.5858
3183,No,No,721.9203797,46269.83721
3184,No,No,511.4175111,25768.28549
3185,No,No,563.6872028,41354.35016
3186,No,No,1110.720922,47221.44762
3187,No,No,403.0343765,48874.15116
3188,No,No,430.0904233,29246.37709
3189,No,No,278.4739843,33187.76893
3190,Yes,No,2228.472283,27438.34899
3191,No,No,1201.782617,30099.16237
3192,No,No,490.7984044,44686.10315
3193,No,Yes,792.8559724,8699.598343
3194,No,No,870.6623709,37180.06765
3195,No,Yes,1149.209836,11337.05925
3196,No,No,493.533675,49735.56761
3197,No,Yes,874.3483758,10845.01883
3198,No,No,1097.94754,23224.12783
3199,No,No,976.1491224,29998.36307
3200,No,No,1373.725379,43124.21315
3201,No,Yes,1282.762841,22360.19633
3202,No,No,636.7284738,45649.17081
3203,No,No,1823.231922,24744.85406
3204,No,No,605.8638006,34515.19566
3205,No,No,0,27888.82603
3206,No,No,491.5203106,37128.7743
3207,No,No,248.3623967,37868.55976
3208,No,No,1036.503746,37151.41064
3209,No,No,1130.893933,35235.36568
3210,No,Yes,1048.538983,10392.06411
3211,No,No,1251.888502,50174.32907
3212,Yes,No,1578.847496,61220.13315
3213,No,No,0,40341.33883
3214,No,No,1531.962958,33595.43278
3215,No,No,935.4652503,30909.93091
3216,No,Yes,1056.181067,16873.51176
3217,No,Yes,1060.776827,21430.79122
3218,No,No,253.8508786,41472.12196
3219,No,No,323.1232557,36119.42882
3220,No,No,1051.224565,31749.63903
3221,No,Yes,925.9470583,14258.26743
3222,No,Yes,831.2419342,13702.99993
3223,No,No,280.8368683,56567.00833
3224,No,Yes,1092.34255,20465.15382
3225,No,No,702.276627,49708.95525
3226,No,No,663.0958877,32756.25991
3227,No,No,224.7422764,25386.99487
3228,No,No,1108.680514,60725.52684
3229,No,Yes,0,20071.82169
3230,No,No,352.7980607,36751.97786
3231,No,Yes,1390.185426,21735.24694
3232,No,No,599.647361,32471.21624
3233,No,No,514.5454923,45763.89983
3234,No,Yes,484.8943167,15883.66443
3235,No,No,278.7204414,49231.1908
3236,No,No,661.0557337,35806.05151
3237,No,No,1110.29634,27501.12265
3238,No,No,1306.257568,29376.44137
3239,Yes,Yes,1966.062966,17735.7788
3240,No,No,588.5647713,33224.44475
3241,No,No,0,42869.15883
3242,No,No,1289.602237,35164.88976
3243,No,No,1054.278499,50795.20662
3244,No,No,0,43513.11466
3245,No,No,897.8072418,37899.66779
3246,No,Yes,673.7855907,13344.85695
3247,No,No,636.3350235,49487.60089
3248,No,No,412.0716146,48347.29698
3249,Yes,No,1898.323497,61011.21595
3250,No,No,1606.403675,27382.32539
3251,No,No,0,41040.19512
3252,No,Yes,0,20157.25126
3253,No,No,486.3844235,53051.72368
3254,No,No,1738.110835,38821.6263
3255,No,No,0,62746.83679
3256,No,No,355.9366266,34730.88552
3257,No,No,0,24818.35863
3258,No,Yes,1925.987451,20441.67444
3259,No,No,819.1118002,55716.54873
3260,No,Yes,588.756707,24015.96067
3261,No,No,975.5719981,28804.00025
3262,No,No,127.1619255,40727.555
3263,No,No,713.4368134,48176.42822
3264,No,No,737.7230425,48994.81285
3265,No,Yes,687.0644195,14059.45763
3266,No,No,444.5145836,41957.74494
3267,No,No,1061.284237,32839.34486
3268,No,No,1425.495582,37189.02514
3269,No,Yes,638.2619325,21282.65109
3270,No,Yes,1101.444967,20936.92692
3271,No,No,888.2445875,41489.19125
3272,No,No,951.2087248,20616.0807
3273,No,Yes,1152.096644,15852.42345
3274,No,No,883.1603001,27125.90696
3275,No,No,1126.988011,47378.01918
3276,No,No,742.8212302,34353.48791
3277,No,Yes,1532.116645,19462.15441
3278,No,Yes,266.7686301,28452.59827
3279,No,Yes,310.4305997,16479.99239
3280,No,No,1702.301357,46589.06262
3281,No,No,649.7824955,39655.39818
3282,No,No,648.3214545,45392.28403
3283,No,No,995.2741519,24782.87676
3284,No,No,330.0748824,45757.37558
3285,No,No,1358.573433,20700.70608
3286,Yes,No,1166.798527,30367.61086
3287,No,No,671.6695725,26142.91161
3288,No,Yes,484.0854836,12045.31042
3289,No,No,1404.627553,47712.18407
3290,No,No,617.001387,54489.74386
3291,No,Yes,964.6248897,21436.55559
3292,No,No,466.579143,24719.39552
3293,No,No,618.801159,25927.57156
3294,No,No,1310.952365,28978.46412
3295,No,No,123.9274635,28311.8309
3296,No,No,786.2642192,45304.79336
3297,No,No,748.2105894,46981.93176
3298,Yes,Yes,2124.489239,12651.07432
3299,No,Yes,326.3912434,16988.9233
3300,No,Yes,474.8827825,14986.64329
3301,No,No,59.9658271,24889.25459
3302,No,No,1611.333882,47894.27665
3303,No,No,545.6052116,27236.55814
3304,No,No,0,46590.44064
3305,No,No,1249.354139,52232.25119
3306,No,Yes,587.8747541,18448.10027
3307,Yes,No,1302.734742,43680.06524
3308,No,Yes,908.3727454,27416.62435
3309,No,Yes,1252.133019,13860.93503
3310,No,No,277.1686519,37177.03609
3311,No,No,623.5748091,57483.50421
3312,No,No,943.1993902,41765.1425
